Country Name,Country Code,Series Name,Series Code,2020 [YR2020]
Ireland,IRL,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2633.97691248454
Ireland,IRL,Carbon dioxide (CO2) emissions from Industrial Combustion (Energy) (Mt CO2e),EN.GHG.CO2.IC.MT.CE.AR5,4.0637
France,FRA,"Population, total",SP.POP.TOTL,67601110
France,FRA,Urban population,SP.URB.TOTL,53210127
France,FRA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,82.1756097560976
France,FRA,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,3.3
France,FRA,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.83
France,FRA,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,12.07226849
France,FRA,"School enrollment, secondary (% gross)",SE.SEC.ENRR,104.566566467285
France,FRA,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,..
France,FRA,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,5.65872001647949
France,FRA,GDP (current US$),NY.GDP.MKTP.CD,2647926055110.05
France,FRA,GDP per capita (current US$),NY.GDP.PCAP.CD,39169.8606000707
France,FRA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-7.44064589948231
France,FRA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,0.476498852725066
France,FRA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,8.009
France,FRA,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,28.5572228192655
France,FRA,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,30.2816679047993
France,FRA,Individuals using the Internet (% of population),IT.NET.USER.ZS,84.7064
France,FRA,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
France,FRA,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,3228.48915727036
France,FRA,Carbon dioxide (CO2) emissions from Industrial Combustion (Energy) (Mt CO2e),EN.GHG.CO2.IC.MT.CE.AR5,34.1589
Germany,DEU,"Population, total",SP.POP.TOTL,83160871
Germany,DEU,Urban population,SP.URB.TOTL,67751166
Germany,DEU,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,81.0414634146342
Germany,DEU,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,3.1
Germany,DEU,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.53
Germany,DEU,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,12.6902256
Germany,DEU,"School enrollment, secondary (% gross)",SE.SEC.ENRR,101.307800292969
Germany,DEU,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,98.3834915161133
Germany,DEU,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,5.51600980758667
Germany,DEU,GDP (current US$),NY.GDP.MKTP.CD,3941398957073.94
Germany,DEU,GDP per capita (current US$),NY.GDP.PCAP.CD,47394.8734504469
Germany,DEU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-4.13191443239947
Germany,DEU,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,0.144877925813982
Germany,DEU,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,3.881
Germany,DEU,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,39.1198068808828
Germany,DEU,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,33.8137258311309
Germany,DEU,Individuals using the Internet (% of population),IT.NET.USER.ZS,89.8129
Germany,DEU,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Germany,DEU,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,3349.19931383762
Germany,DEU,Carbon dioxide (CO2) emissions from Industrial Combustion (Energy) (Mt CO2e),EN.GHG.CO2.IC.MT.CE.AR5,93.3577
Netherlands,NLD,"Population, total",SP.POP.TOTL,17441500
Netherlands,NLD,Urban population,SP.URB.TOTL,16439177
Netherlands,NLD,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,81.3585365853659
Netherlands,NLD,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,3.5
Netherlands,NLD,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.54
Netherlands,NLD,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,11.22355747
Netherlands,NLD,"School enrollment, secondary (% gross)",SE.SEC.ENRR,136.284164428711
Netherlands,NLD,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,..
Netherlands,NLD,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,5.29139995574951
Netherlands,NLD,GDP (current US$),NY.GDP.MKTP.CD,932560861701.17
Netherlands,NLD,GDP per capita (current US$),NY.GDP.PCAP.CD,53467.9277413737
Netherlands,NLD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-3.86795333823223
Netherlands,NLD,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.27246037789161
Netherlands,NLD,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,3.82
Netherlands,NLD,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,81.2415259478997
Netherlands,NLD,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,70.9917044618066
Netherlands,NLD,Individuals using the Internet (% of population),IT.NET.USER.ZS,91.3333
Netherlands,NLD,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Netherlands,NLD,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,3975.37813564997
Netherlands,NLD,Carbon dioxide (CO2) emissions from Industrial Combustion (Energy) (Mt CO2e),EN.GHG.CO2.IC.MT.CE.AR5,22.4366
Belgium,BEL,"Population, total",SP.POP.TOTL,11538604
Belgium,BEL,Urban population,SP.URB.TOTL,10072797
Belgium,BEL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,80.6951219512195
Belgium,BEL,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,3.2
Belgium,BEL,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.55
Belgium,BEL,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,11.26481915
Belgium,BEL,"School enrollment, secondary (% gross)",SE.SEC.ENRR,151.727508544922
Belgium,BEL,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,..
Belgium,BEL,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,6.75470018386841
Belgium,BEL,GDP (current US$),NY.GDP.MKTP.CD,529694473501.791
Belgium,BEL,GDP per capita (current US$),NY.GDP.PCAP.CD,45906.2875805246
Belgium,BEL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-4.7929839083518
Belgium,BEL,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,0.740791812220344
Belgium,BEL,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,5.545
Belgium,BEL,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,79.1968705613294
Belgium,BEL,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,77.7532507214541
Belgium,BEL,Individuals using the Internet (% of population),IT.NET.USER.ZS,91.5264
Belgium,BEL,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Belgium,BEL,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,4386.43050829817
Belgium,BEL,Carbon dioxide (CO2) emissions from Industrial Combustion (Energy) (Mt CO2e),EN.GHG.CO2.IC.MT.CE.AR5,15.9157
Switzerland,CHE,"Population, total",SP.POP.TOTL,8638167
Switzerland,CHE,Urban population,SP.URB.TOTL,7112812
Switzerland,CHE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,83
Switzerland,CHE,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,3.5
Switzerland,CHE,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.46
Switzerland,CHE,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,12.00404072
Switzerland,CHE,"School enrollment, secondary (% gross)",SE.SEC.ENRR,104.211616516113
Switzerland,CHE,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,94.2758178710938
Switzerland,CHE,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,5.27676010131836
Switzerland,CHE,GDP (current US$),NY.GDP.MKTP.CD,741999406005.627
Switzerland,CHE,GDP per capita (current US$),NY.GDP.PCAP.CD,85897.7843338323
Switzerland,CHE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-2.14173712008038
Switzerland,CHE,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,-0.725874933313384
Switzerland,CHE,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,4.817
Switzerland,CHE,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,64.0955571587348
Switzerland,CHE,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,57.690420839636
Switzerland,CHE,Individuals using the Internet (% of population),IT.NET.USER.ZS,94.3499
Switzerland,CHE,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Switzerland,CHE,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2690.39023280182
Switzerland,CHE,Carbon dioxide (CO2) emissions from Industrial Combustion (Energy) (Mt CO2e),EN.GHG.CO2.IC.MT.CE.AR5,4.7111
Italy,ITA,"Population, total",SP.POP.TOTL,59438851
Italy,ITA,Urban population,SP.URB.TOTL,41321146
Italy,ITA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,82.1951219512195
Italy,ITA,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,2.5
Italy,ITA,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.24
Italy,ITA,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,9.62485981
Italy,ITA,"School enrollment, secondary (% gross)",SE.SEC.ENRR,101.836128234863
Italy,ITA,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,98.7205963134766
Italy,ITA,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,4.41802978515625
Italy,ITA,GDP (current US$),NY.GDP.MKTP.CD,1907481094079.23
Italy,ITA,GDP per capita (current US$),NY.GDP.PCAP.CD,32091.4866621366
Italy,ITA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-8.86822122185345
Italy,ITA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,-0.13770757391651
Italy,ITA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,9.164
Italy,ITA,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,28.7258551870199
Italy,ITA,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,25.2136287172564
Italy,ITA,Individuals using the Internet (% of population),IT.NET.USER.ZS,70.4834
Italy,ITA,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Italy,ITA,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2313.10006204514
Italy,ITA,Carbon dioxide (CO2) emissions from Industrial Combustion (Energy) (Mt CO2e),EN.GHG.CO2.IC.MT.CE.AR5,29.4835
Spain,ESP,"Population, total",SP.POP.TOTL,47359424
Spain,ESP,Urban population,SP.URB.TOTL,37743362
Spain,ESP,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,82.2317073170732
Spain,ESP,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,2.6
Spain,ESP,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.18
Spain,ESP,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,10.73210335
Spain,ESP,"School enrollment, secondary (% gross)",SE.SEC.ENRR,117.367767333984
Spain,ESP,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,96.0053405761719
Spain,ESP,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,4.85116004943848
Spain,ESP,GDP (current US$),NY.GDP.MKTP.CD,1289783836971.21
Spain,ESP,GDP per capita (current US$),NY.GDP.PCAP.CD,27233.9426461608
Spain,ESP,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-10.9400706350371
Spain,ESP,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,-0.322753017299739
Spain,ESP,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,15.532
Spain,ESP,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,30.4810248544563
Spain,ESP,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,28.9651031602513
Spain,ESP,Individuals using the Internet (% of population),IT.NET.USER.ZS,93.2056
Spain,ESP,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Spain,ESP,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2303.51311623486
Spain,ESP,Carbon dioxide (CO2) emissions from Industrial Combustion (Energy) (Mt CO2e),EN.GHG.CO2.IC.MT.CE.AR5,30.7695
Portugal,PRT,"Population, total",SP.POP.TOTL,10297081
Portugal,PRT,Urban population,SP.URB.TOTL,6291955
Portugal,PRT,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,81.3292682926829
Portugal,PRT,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,2.7
Portugal,PRT,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.42
Portugal,PRT,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,10.54770088
Portugal,PRT,"School enrollment, secondary (% gross)",SE.SEC.ENRR,118.68286895752
Portugal,PRT,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,102.321578979492
Portugal,PRT,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,4.86408996582031
Portugal,PRT,GDP (current US$),NY.GDP.MKTP.CD,229618773422.577
Portugal,PRT,GDP per capita (current US$),NY.GDP.PCAP.CD,22299.4044062173
Portugal,PRT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-8.20463159324387
Portugal,PRT,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,-0.0124383299575305
Portugal,PRT,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,6.801
Portugal,PRT,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,37.2560151344529
Portugal,PRT,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,39.2526255864686
Portugal,PRT,Individuals using the Internet (% of population),IT.NET.USER.ZS,78.2617
Portugal,PRT,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Portugal,PRT,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,1957.30550192994
Portugal,PRT,Carbon dioxide (CO2) emissions from Industrial Combustion (Energy) (Mt CO2e),EN.GHG.CO2.IC.MT.CE.AR5,5.3212
Sweden,SWE,"Population, total",SP.POP.TOTL,10353442
Sweden,SWE,Urban population,SP.URB.TOTL,9105066
Sweden,SWE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,82.3560975609756
Sweden,SWE,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,2.1
Sweden,SWE,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.67
Sweden,SWE,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,11.33296967
Sweden,SWE,"School enrollment, secondary (% gross)",SE.SEC.ENRR,136.426132202148
Sweden,SWE,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,99.6735229492188
Sweden,SWE,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,7.95333003997803
Sweden,SWE,GDP (current US$),NY.GDP.MKTP.CD,544265668451.678
Sweden,SWE,GDP per capita (current US$),NY.GDP.PCAP.CD,52568.5726980146
Sweden,SWE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-1.93379704032216
Sweden,SWE,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,0.497367318853572
Sweden,SWE,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,8.291
Sweden,SWE,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,44.2873771533388
Sweden,SWE,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,40.187218660823
Sweden,SWE,Individuals using the Internet (% of population),IT.NET.USER.ZS,94.5394
Sweden,SWE,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Sweden,SWE,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,4284.99805555044
Sweden,SWE,Carbon dioxide (CO2) emissions from Industrial Combustion (Energy) (Mt CO2e),EN.GHG.CO2.IC.MT.CE.AR5,6.8341
Norway,NOR,"Population, total",SP.POP.TOTL,5379475
Norway,NOR,Urban population,SP.URB.TOTL,4448987
Norway,NOR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,83.209756097561
Norway,NOR,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,1.9
Norway,NOR,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.48
Norway,NOR,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,11.42416382
Norway,NOR,"School enrollment, secondary (% gross)",SE.SEC.ENRR,119.941543579102
Norway,NOR,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,99.18359375
Norway,NOR,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,8.3728199005127
Norway,NOR,GDP (current US$),NY.GDP.MKTP.CD,367633418886.627
Norway,NOR,GDP per capita (current US$),NY.GDP.PCAP.CD,68340.0181033702
Norway,NOR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-1.27817177234034
Norway,NOR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.28658490708005
Norway,NOR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,4.424
Norway,NOR,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,32.2103377797679
Norway,NOR,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,33.1436412615645
Norway,NOR,Individuals using the Internet (% of population),IT.NET.USER.ZS,94.6076
Norway,NOR,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Norway,NOR,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,5145.72221927617
Norway,NOR,Carbon dioxide (CO2) emissions from Industrial Combustion (Energy) (Mt CO2e),EN.GHG.CO2.IC.MT.CE.AR5,6.5
Poland,POL,"Population, total",SP.POP.TOTL,37515748
Poland,POL,Urban population,SP.URB.TOTL,22462109
Poland,POL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,76.4
Poland,POL,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,3.8
Poland,POL,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.39
Poland,POL,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,6.49677992
Poland,POL,"School enrollment, secondary (% gross)",SE.SEC.ENRR,112.576263427734
Poland,POL,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,..
Poland,POL,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,4.80081987380981
Poland,POL,GDP (current US$),NY.GDP.MKTP.CD,605914237903.742
Poland,POL,GDP per capita (current US$),NY.GDP.PCAP.CD,16150.9304813473
Poland,POL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-2.03556882399977
Poland,POL,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.37446972618589
Poland,POL,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,3.155
Poland,POL,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,52.4338855199248
Poland,POL,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,46.8252057104188
Poland,POL,Individuals using the Internet (% of population),IT.NET.USER.ZS,83.1849
Poland,POL,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Poland,POL,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2710.95606232103
Poland,POL,Carbon dioxide (CO2) emissions from Industrial Combustion (Energy) (Mt CO2e),EN.GHG.CO2.IC.MT.CE.AR5,28.5071
Greece,GRC,"Population, total",SP.POP.TOTL,10698599
Greece,GRC,Urban population,SP.URB.TOTL,8377718
Greece,GRC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,81.2878048780488
Greece,GRC,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,3.4
Greece,GRC,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.39
Greece,GRC,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,9.5242157
Greece,GRC,"School enrollment, secondary (% gross)",SE.SEC.ENRR,103.615829467773
Greece,GRC,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,98.4192581176758
Greece,GRC,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..
Greece,GRC,GDP (current US$),NY.GDP.MKTP.CD,191362985554.861
Greece,GRC,GDP per capita (current US$),NY.GDP.PCAP.CD,17886.733165236
Greece,GRC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-9.19623149726978
Greece,GRC,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,-1.24798355581405
Greece,GRC,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,15.899
Greece,GRC,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,31.4504324884115
Greece,GRC,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,38.843313969663
Greece,GRC,Individuals using the Internet (% of population),IT.NET.USER.ZS,78.1158
Greece,GRC,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Greece,GRC,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,1839.48818892263
Greece,GRC,Carbon dioxide (CO2) emissions from Industrial Combustion (Energy) (Mt CO2e),EN.GHG.CO2.IC.MT.CE.AR5,4.1916
Turkiye,TUR,"Population, total",SP.POP.TOTL,83384680
Turkiye,TUR,Urban population,SP.URB.TOTL,74154256
Turkiye,TUR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,76.525
Turkiye,TUR,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,8.7
Turkiye,TUR,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.77
Turkiye,TUR,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,4.61640215
Turkiye,TUR,"School enrollment, secondary (% gross)",SE.SEC.ENRR,112.527458190918
Turkiye,TUR,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,100.577331542969
Turkiye,TUR,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,4.03382015228271
Turkiye,TUR,GDP (current US$),NY.GDP.MKTP.CD,733628247119.077
Turkiye,TUR,GDP per capita (current US$),NY.GDP.PCAP.CD,8798.11791709313
Turkiye,TUR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.80306247087255
Turkiye,TUR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,12.2789574462574
Turkiye,TUR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,13.148
Turkiye,TUR,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,28.7400043468285
Turkiye,TUR,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,31.6498487704686
Turkiye,TUR,Individuals using the Internet (% of population),IT.NET.USER.ZS,77.6696
Turkiye,TUR,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Turkiye,TUR,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,1762.01062220058
Turkiye,TUR,Carbon dioxide (CO2) emissions from Industrial Combustion (Energy) (Mt CO2e),EN.GHG.CO2.IC.MT.CE.AR5,73.2848
Saudi Arabia,SAU,"Population, total",SP.POP.TOTL,31552510
Saudi Arabia,SAU,Urban population,SP.URB.TOTL,26443034
Saudi Arabia,SAU,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,77.596
Saudi Arabia,SAU,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,5.5
Saudi Arabia,SAU,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.27
Saudi Arabia,SAU,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,6.64630127
Saudi Arabia,SAU,"School enrollment, secondary (% gross)",SE.SEC.ENRR,104.411027399625
Saudi Arabia,SAU,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,96.9853243228005
Saudi Arabia,SAU,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..
Saudi Arabia,SAU,GDP (current US$),NY.GDP.MKTP.CD,767951200000
Saudi Arabia,SAU,GDP per capita (current US$),NY.GDP.PCAP.CD,24338.8307301067
Saudi Arabia,SAU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-3.80478901996312
Saudi Arabia,SAU,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.37234961012303
Saudi Arabia,SAU,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,7.66
Saudi Arabia,SAU,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,23.8098115262185
Saudi Arabia,SAU,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,23.7233476988295
Saudi Arabia,SAU,Individuals using the Internet (% of population),IT.NET.USER.ZS,97.8623
Saudi Arabia,SAU,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Saudi Arabia,SAU,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,7170.88694947248
Saudi Arabia,SAU,Carbon dioxide (CO2) emissions from Industrial Combustion (Energy) (Mt CO2e),EN.GHG.CO2.IC.MT.CE.AR5,93.1625
United Arab Emirates,ARE,"Population, total",SP.POP.TOTL,9401038
United Arab Emirates,ARE,Urban population,SP.URB.TOTL,8009264
United Arab Emirates,ARE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,81.936
United Arab Emirates,ARE,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,4.7
United Arab Emirates,ARE,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.289
United Arab Emirates,ARE,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.82477045
United Arab Emirates,ARE,"School enrollment, secondary (% gross)",SE.SEC.ENRR,99.1635400791877
United Arab Emirates,ARE,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,99.8548679378418
United Arab Emirates,ARE,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,3.98417997360229
United Arab Emirates,ARE,GDP (current US$),NY.GDP.MKTP.CD,357161878829.135
United Arab Emirates,ARE,GDP per capita (current US$),NY.GDP.PCAP.CD,37991.7492971665
United Arab Emirates,ARE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-8.69342617885171
United Arab Emirates,ARE,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,-2.07940317940944
United Arab Emirates,ARE,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,4.294
United Arab Emirates,ARE,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,98.0724675358339
United Arab Emirates,ARE,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,83.2194206348057
